3763.5747,0.00732
3772.7039,0.01184
3772.7039,0.00958
3772.7039,0.00731
3781.8332,0.0209
3781.8332,0.01864
3781.8332,0.01637
3781.8332,0.0141
3781.8332,0.01184
3781.8332,0.00957
3790.9624,0.02996
3790.9624,0.0277
3790.9624,0.02543
3790.9624,0.02316
3790.9624,0.0209
3790.9624,0.01863
3790.9624,0.01636
3790.9624,0.0141
3800.0917,0.04355
3800.0917,0.04129
3800.0917,0.03902
3800.0917,0.03675
3800.0917,0.03449
3800.0917,0.03222
3800.0917,0.02996
3800.0917,0.02769
3800.0917,0.02542
3800.0917,0.02316
3809.2209,0.06394
3809.2209,0.06168
3809.2209,0.05941
3809.2209,0.05714
3809.2209,0.05488
3809.2209,0.05261
3809.2209,0.05035
3809.2209,0.04808
3809.2209,0.04581
3809.2209,0.04355
3809.2209,0.04128
3809.2209,0.03901
3809.2209,0.03675
3809.2209,0.03448
3809.2209,0.03222
3818.3501,0.11606
3818.3501,0.11379
3818.3501,0.11153
3818.3501,0.10926
3818.3501,0.10699
3818.3501,0.10473
3818.3501,0.10246
3818.3501,0.1002
3818.3501,0.09793
3818.3501,0.09566
3818.3501,0.0934
3818.3501,0.09113
3818.3501,0.08886
3818.3501,0.0866
3818.3501,0.08433
3818.3501,0.08207
3818.3501,0.0798
3818.3501,0.07753
3818.3501,0.07527
3818.3501,0.073
3818.3501,0.07073
3818.3501,0.06847
3818.3501,0.0662
3818.3501,0.06394
3818.3501,0.06167
3818.3501,0.0594
3818.3501,0.05714
3818.3501,0.05487
3818.3501,0.05261
3818.3501,0.05034
3818.3501,0.04807
3827.4794,0.20444
3827.4794,0.20217
3827.4794,0.1999
3827.4794,0.19764
3827.4794,0.19537
3827.4794,0.1931
3827.4794,0.19084
3827.4794,0.18857
3827.4794,0.18631
3827.4794,0.18404
3827.4794,0.18177
3827.4794,0.17951
3827.4794,0.17724
3827.4794,0.17497
3827.4794,0.17271
3827.4794,0.17044
3827.4794,0.16818
3827.4794,0.16591
3827.4794,0.16364
3827.4794,0.16138
3827.4794,0.15911
3827.4794,0.15684
3827.4794,0.15458
3827.4794,0.15231
3827.4794,0.15005
3827.4794,0.14778
3827.4794,0.14551
3827.4794,0.14325
3827.4794,0.14098
3827.4794,0.13871
3827.4794,0.13645
3827.4794,0.13418
3827.4794,0.13192
3827.4794,0.12965
3827.4794,0.12738
3827.4794,0.12512
3827.4794,0.12285
3827.4794,0.12059
3827.4794,0.11832
3827.4794,0.11605
3827.4794,0.11379
3827.4794,0.11152
3827.4794,0.10925
3827.4794,0.10699
3827.4794,0.10472
3827.4794,0.10246
3827.4794,0.10019
3827.4794,0.09792
3827.4794,0.09566
3827.4794,0.09339
3827.4794,0.09112
3827.4794,0.08886
3827.4794,0.08659
3827.4794,0.08433
3827.4794,0.08206
3827.4794,0.07979
3827.4794,0.07753
3827.4794,0.07526
3827.4794,0.07299
3827.4794,0.07073
3836.6086,0.32001
3836.6086,0.31774
3836.6086,0.31547
3836.6086,0.31321
3836.6086,0.31094
3836.6086,0.30867
3836.6086,0.30641
3836.6086,0.30414
3836.6086,0.30188
3836.6086,0.29961
3836.6086,0.29734
3836.6086,0.29508
3836.6086,0.29281
3836.6086,0.29054
3836.6086,0.28828
3836.6086,0.28601
3836.6086,0.28375
3836.6086,0.28148
3836.6086,0.27921
3836.6086,0.27695
3836.6086,0.27468
3836.6086,0.27242
3836.6086,0.27015
3836.6086,0.26788
3836.6086,0.26562
3836.6086,0.26335
3836.6086,0.26108
3836.6086,0.25882
3836.6086,0.25655
3836.6086,0.25429
3836.6086,0.25202
3836.6086,0.24975
3836.6086,0.24749
3836.6086,0.24522
3836.6086,0.24295
3836.6086,0.24069
3836.6086,0.23842
3836.6086,0.23616
3836.6086,0.23389
3836.6086,0.23162
3836.6086,0.22936
3836.6086,0.22709
3836.6086,0.22482
3836.6086,0.22256
3836.6086,0.22029
3836.6086,0.21803
3836.6086,0.21576
3836.6086,0.21349
3836.6086,0.21123
3836.6086,0.20896
3836.6086,0.2067
3836.6086,0.20443
3836.6086,0.20216
