5644.198,0.0015
5653.3272,0.0015
5662.4565,0.00149
5671.5857,0.00148
5680.7149,0.00374
5689.8442,0.006
5689.8442,0.00374
5698.9734,0.006
5717.2319,0.01732
5717.2319,0.01505
5717.2319,0.01278
5717.2319,0.01052
5717.2319,0.00825
5726.3611,0.02184
5726.3611,0.01958
5726.3611,0.01731
5726.3611,0.01504
5735.4904,0.02863
5735.4904,0.02637
5735.4904,0.0241
5735.4904,0.02184
5744.6196,0.03769
5744.6196,0.03543
5744.6196,0.03316
5744.6196,0.03089
5744.6196,0.02863
5744.6196,0.02636
5753.7489,0.06035
5753.7489,0.05808
5753.7489,0.05582
5753.7489,0.05355
5753.7489,0.05128
5753.7489,0.04902
5753.7489,0.04675
5753.7489,0.04449
5753.7489,0.04222
5753.7489,0.03995
5753.7489,0.03769
5753.7489,0.03542
5753.7489,0.03315
5762.8781,0.10113
5762.8781,0.09887
5762.8781,0.0966
5762.8781,0.09434
5762.8781,0.09207
5762.8781,0.0898
5762.8781,0.08754
5762.8781,0.08527
5762.8781,0.083
5762.8781,0.08074
5762.8781,0.07847
5762.8781,0.07621
5762.8781,0.07394
5762.8781,0.07167
5762.8781,0.06941
5762.8781,0.06714
5762.8781,0.06488
5762.8781,0.06261
5762.8781,0.06034
5762.8781,0.05808
5762.8781,0.05581
5762.8781,0.05354
5762.8781,0.05128
5762.8781,0.04901
5762.8781,0.04675
5772.0073,0.14192
5772.0073,0.13965
5772.0073,0.13739
5772.0073,0.13512
5772.0073,0.13286
5772.0073,0.13059
5772.0073,0.12832
5772.0073,0.12606
5772.0073,0.12379
5772.0073,0.12152
5772.0073,0.11926
5772.0073,0.11699
5772.0073,0.11473
5772.0073,0.11246
5772.0073,0.11019
5772.0073,0.10793
5772.0073,0.10566
5772.0073,0.10339
5772.0073,0.10113
5772.0073,0.09886
5772.0073,0.0966
5772.0073,0.09433
5772.0073,0.09206
5772.0073,0.0898
5772.0073,0.08753
5772.0073,0.08526
5772.0073,0.083
5772.0073,0.08073
5781.1366,0.20084
5781.1366,0.19857
5781.1366,0.1963
5781.1366,0.19404
5781.1366,0.19177
5781.1366,0.1895
5781.1366,0.18724
5781.1366,0.18497
5781.1366,0.18271
5781.1366,0.18044
5781.1366,0.17817
5781.1366,0.17591
5781.1366,0.17364
5781.1366,0.17137
5781.1366,0.16911
5781.1366,0.16684
