4703.8863,0.00214
4713.0156,0.0044
4713.0156,0.00214
4722.1448,0.00666
4722.1448,0.0044
4722.1448,0.00213
4731.2741,0.01119
4731.2741,0.00892
4731.2741,0.00666
4731.2741,0.00439
4740.4033,0.02025
4740.4033,0.01798
4740.4033,0.01572
4740.4033,0.01345
4740.4033,0.01118
4740.4033,0.00892
4749.5325,0.02931
4749.5325,0.02704
4749.5325,0.02477
4749.5325,0.02251
4749.5325,0.02024
4749.5325,0.01798
4749.5325,0.01571
4758.6618,0.04516
4758.6618,0.0429
4758.6618,0.04063
4758.6618,0.03837
4758.6618,0.0361
4758.6618,0.03383
4758.6618,0.03157
4758.6618,0.0293
4758.6618,0.02703
4758.6618,0.02477
4758.6618,0.0225
4767.791,0.09728
4767.791,0.09502
4767.791,0.09275
4767.791,0.09048
4767.791,0.08822
4767.791,0.08595
4767.791,0.08368
4767.791,0.08142
4767.791,0.07915
4767.791,0.07689
4767.791,0.07462
4767.791,0.07235
4767.791,0.07009
4767.791,0.06782
4767.791,0.06555
4767.791,0.06329
4767.791,0.06102
4767.791,0.05876
4767.791,0.05649
4767.791,0.05422
4767.791,0.05196
4767.791,0.04969
4767.791,0.04742
4767.791,0.04516
4767.791,0.04289
4767.791,0.04063
4767.791,0.03836
4767.791,0.03609
4767.791,0.03383
4776.9203,0.16526
4776.9203,0.163
4776.9203,0.16073
4776.9203,0.15846
4776.9203,0.1562
4776.9203,0.15393
4776.9203,0.15166
4776.9203,0.1494
4776.9203,0.14713
4776.9203,0.14487
4776.9203,0.1426
4776.9203,0.14033
4776.9203,0.13807
4776.9203,0.1358
4776.9203,0.13353
4776.9203,0.13127
4776.9203,0.129
4776.9203,0.12674
4776.9203,0.12447
4776.9203,0.1222
4776.9203,0.11994
4776.9203,0.11767
4776.9203,0.1154
4776.9203,0.11314
4776.9203,0.11087
4776.9203,0.10861
4776.9203,0.10634
4776.9203,0.10407
4776.9203,0.10181
4776.9203,0.09954
4776.9203,0.09728
4776.9203,0.09501
4776.9203,0.09274
4776.9203,0.09048
4776.9203,0.08821
4776.9203,0.08594
4776.9203,0.08368
4776.9203,0.08141
4776.9203,0.07915
4776.9203,0.07688
4776.9203,0.07461
4776.9203,0.07235
4776.9203,0.07008
4776.9203,0.06781
4776.9203,0.06555
4776.9203,0.06328
4776.9203,0.06102
4776.9203,0.05875
4776.9203,0.05648
4776.9203,0.05422
4776.9203,0.05195
4786.0495,0.32162
4786.0495,0.31936
4786.0495,0.31709
4786.0495,0.31483
4786.0495,0.31256
4786.0495,0.31029
4786.0495,0.30803
4786.0495,0.30576
4786.0495,0.30349
4786.0495,0.30123
4786.0495,0.29896
4786.0495,0.2967
4786.0495,0.29443
4786.0495,0.29216
4786.0495,0.2899
4786.0495,0.28763
4786.0495,0.28536
4786.0495,0.2831
4786.0495,0.28083
4786.0495,0.27857
4786.0495,0.2763
4786.0495,0.27403
4786.0495,0.27177
4786.0495,0.2695
4786.0495,0.26723
4786.0495,0.26497
4786.0495,0.2627
4786.0495,0.26044
4786.0495,0.25817
4786.0495,0.2559
4786.0495,0.25364
4786.0495,0.25137
4786.0495,0.2491
4786.0495,0.24684
4786.0495,0.24457
4786.0495,0.24231
4786.0495,0.24004
4786.0495,0.23777
4786.0495,0.23551
4786.0495,0.23324
4786.0495,0.23098
4786.0495,0.22871
4786.0495,0.22644
4786.0495,0.22418
4786.0495,0.22191
4786.0495,0.21964
4786.0495,0.21738
4786.0495,0.21511
4786.0495,0.21285
4786.0495,0.21058
4786.0495,0.20831
4786.0495,0.20605
4786.0495,0.20378
4786.0495,0.20151
4786.0495,0.19925
4786.0495,0.19698
4786.0495,0.19472
4786.0495,0.19245
4786.0495,0.19018
4786.0495,0.18792
4786.0495,0.18565
4786.0495,0.18338
4786.0495,0.18112
4786.0495,0.17885
4786.0495,0.17659
4786.0495,0.17432
4786.0495,0.17205
4786.0495,0.16979
4786.0495,0.16752
4786.0495,0.16526
4786.0495,0.16299
4786.0495,0.16072
4786.0495,0.15846
4786.0495,0.15619
4786.0495,0.15392
4786.0495,0.15166
4786.0495,0.14939
4786.0495,0.14713
4786.0495,0.14486
4786.0495,0.14259
4795.1787,0.39867
4795.1787,0.38734
4795.1787,0.38507
4795.1787,0.38281
4795.1787,0.38054
4795.1787,0.37827
4795.1787,0.37601
4795.1787,0.37374
4795.1787,0.37147
4795.1787,0.36921
4795.1787,0.36694
4795.1787,0.36468
4795.1787,0.36241
4795.1787,0.36014
4795.1787,0.35788
4795.1787,0.35561
4795.1787,0.35334
4795.1787,0.35108
4795.1787,0.34881
4795.1787,0.34655
4795.1787,0.34428
4795.1787,0.34201
4795.1787,0.33975
4795.1787,0.33748
4795.1787,0.33521
4795.1787,0.33295
4795.1787,0.33068
4795.1787,0.32842
4795.1787,0.32615
4795.1787,0.32388
4795.1787,0.32162
4795.1787,0.31935
4795.1787,0.31709
4795.1787,0.31482
4795.1787,0.31255
4795.1787,0.31029
4795.1787,0.30802
4795.1787,0.30575
4795.1787,0.30349
4795.1787,0.30122
4795.1787,0.29896
4795.1787,0.29669
4795.1787,0.29442
4795.1787,0.29216
4795.1787,0.28989
4795.1787,0.28762
4795.1787,0.28536
4795.1787,0.28309
4795.1787,0.28083
4795.1787,0.27856
4795.1787,0.27629
4795.1787,0.27403
4795.1787,0.27176
4795.1787,0.26949
4795.1787,0.26723
4795.1787,0.26496
4795.1787,0.2627
4795.1787,0.26043
4795.1787,0.25816
4795.1787,0.2559
4795.1787,0.25363
4795.1787,0.25136
4795.1787,0.2491
4795.1787,0.24683
4795.1787,0.24457
4795.1787,0.2423
4795.1787,0.24003
4795.1787,0.23777
4795.1787,0.2355
4795.1787,0.23324
4795.1787,0.23097
4795.1787,0.2287
4795.1787,0.22644
4795.1787,0.22417
4795.1787,0.2219
4795.1787,0.21964
4795.1787,0.21737
4795.1787,0.21511
4795.1787,0.21284
4795.1787,0.21057
4795.1787,0.20831
4795.1787,0.20604
4795.1787,0.20377
4795.1787,0.20151
4795.1787,0.19924
4795.1787,0.19698
4795.1787,0.19471
4795.1787,0.19244
4804.308,0.49838
4804.308,0.49611
4804.308,0.49384
4804.308,0.49158
4804.308,0.48931
4804.308,0.48704
4804.308,0.48478
4804.308,0.48251
4804.308,0.48025
4804.308,0.47798
4804.308,0.47571
4804.308,0.47345
4804.308,0.47118
4804.308,0.46892
4804.308,0.46665
4804.308,0.46438
4804.308,0.46212
4804.308,0.45985
4804.308,0.45758
4804.308,0.45532
4804.308,0.45305
4804.308,0.45079
4804.308,0.44852
4804.308,0.44625
4804.308,0.44399
4804.308,0.44172
4804.308,0.43945
4804.308,0.43719
4804.308,0.43492
4804.308,0.43266
4804.308,0.43039
4804.308,0.42812
4804.308,0.42586
4804.308,0.42359
4804.308,0.42132
4804.308,0.41906
4804.308,0.41679
4804.308,0.41453
4804.308,0.41226
4804.308,0.40999
4804.308,0.40773
4804.308,0.40546
4804.308,0.40319
4804.308,0.40093
4804.308,0.39866
4804.308,0.3964
4804.308,0.39413
4804.308,0.39186
4804.308,0.3896
4804.308,0.38733
4804.308,0.38507
4804.308,0.3828
4804.308,0.38053
4804.308,0.37827
4804.308,0.376
4804.308,0.37373
4804.308,0.37147
4804.308,0.3692
4804.308,0.36694
4804.308,0.36467
